seed,sl_model,rr_multiple,composition,n_symbols,gate,n_gates,n_trades,trades_per_year,win_pct,sl_pct,expectancy_r,max_losing_streak,profit_factor
ATR1,SL_ATR_1_0,2.0,top10_exp,10,aoi_far_edge_atr>=1.5,1,1278,182.7,0.4014,0.5986,0.2042,17,1.341
ATR1,SL_ATR_1_0,2.0,top15_win,15,bars_between_retest_and_break<=3 & break_close_location>=0.65,2,1716,245.3,0.4009,0.5985,0.2033,14,1.34
ATR1,SL_ATR_1_0,2.0,top15_exp,15,bars_between_retest_and_break<=3 & break_close_location>=0.65,2,1716,245.3,0.4009,0.5985,0.2033,14,1.34
ATR1,SL_ATR_1_0,2.0,top15_win,15,bars_between_retest_and_break<=2 & break_close_location>=0.65,2,1574,225.0,0.4009,0.5985,0.2032,16,1.34
ATR1,SL_ATR_1_0,2.0,top15_exp,15,bars_between_retest_and_break<=2 & break_close_location>=0.65,2,1574,225.0,0.4009,0.5985,0.2032,16,1.34
ATR1,SL_ATR_1_0,2.0,top12_win,12,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,1689,241.5,0.4008,0.5986,0.203,18,1.339
ATR1,SL_ATR_1_0,2.0,top12_exp,12,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,1689,241.5,0.4008,0.5986,0.203,18,1.339
ATR1,SL_ATR_1_0,2.0,grp_usd_majors_per_sym,5,max_retest_penetration_atr<=1.25,1,791,113.1,0.4008,0.5992,0.2023,12,1.338
ATR1,SL_ATR_1_0,2.0,top8_win,8,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,771,110.2,0.4008,0.5992,0.2023,12,1.338
ATR1,SL_ATR_1_0,2.0,top8_exp,8,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,771,110.2,0.4008,0.5992,0.2023,12,1.338
ATR1,SL_ATR_1_0,2.0,top12_win,12,bars_between_retest_and_break<=3 & break_close_location>=0.65,2,1373,196.3,0.4006,0.5987,0.2024,18,1.338
ATR1,SL_ATR_1_0,2.0,top12_exp,12,bars_between_retest_and_break<=3 & break_close_location>=0.65,2,1373,196.3,0.4006,0.5987,0.2024,18,1.338
ATR1,SL_ATR_1_0,2.0,top10_win,10,distance_to_next_htf_obstacle_atr>=0.25 & break_close_location>=0.65,2,1001,143.1,0.4006,0.5984,0.2027,13,1.339
ATR1,SL_ATR_1_0,2.0,top10_exp,10,distance_to_next_htf_obstacle_atr>=0.25 & break_close_location>=0.65,2,1001,143.1,0.4006,0.5984,0.2027,13,1.339
ATR1,SL_ATR_1_0,2.0,grp_usd_majors_per_sym,5,htf_range_size_mid_atr>=10 & distance_to_next_htf_obstacle_atr>=0.25,2,714,102.1,0.4006,0.5994,0.2017,11,1.336
ATR1,SL_ATR_1_0,2.0,top12_win,12,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,1332,190.4,0.4002,0.5991,0.2011,16,1.336
ATR1,SL_ATR_1_0,2.0,top12_exp,12,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,1332,190.4,0.4002,0.5991,0.2011,16,1.336
ATR1,SL_ATR_1_0,2.0,top8_win,8,break_close_location>=0.7,1,977,139.7,0.4002,0.5988,0.2015,15,1.336
ATR1,SL_ATR_1_0,2.0,top8_exp,8,break_close_location>=0.7,1,977,139.7,0.4002,0.5988,0.2015,15,1.336
ATR1,SL_ATR_1_0,2.0,top10_win,10,bars_between_retest_and_break<=2 & htf_range_size_mid_atr>=10,2,1487,212.6,0.4001,0.5992,0.201,15,1.335
ATR1,SL_ATR_1_0,2.0,top10_exp,10,bars_between_retest_and_break<=2 & htf_range_size_mid_atr>=10,2,1487,212.6,0.4001,0.5992,0.201,15,1.335
ATR1,SL_ATR_1_0,2.0,top15_win,15,break_close_location>=0.75,1,1520,217.3,0.4,0.5993,0.2006,15,1.335
ATR1,SL_ATR_1_0,2.0,top15_exp,15,break_close_location>=0.75,1,1520,217.3,0.4,0.5993,0.2006,15,1.335
ATR1,SL_ATR_1_0,2.0,top10_win,10,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1235,176.5,0.4,0.5992,0.2007,12,1.335
ATR1,SL_ATR_1_0,2.0,top10_exp,10,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1235,176.5,0.4,0.5992,0.2007,12,1.335
ATR1,SL_ATR_1_0,2.0,top10_win,10,break_close_location>=0.65,1,1418,202.7,0.3999,0.5994,0.2002,18,1.334
ATR1,SL_ATR_1_0,2.0,top10_exp,10,break_close_location>=0.65,1,1418,202.7,0.3999,0.5994,0.2002,18,1.334
ATR1,SL_ATR_1_0,2.0,top12_win,12,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,1068,152.7,0.3998,0.6002,0.1994,12,1.332
ATR1,SL_ATR_1_0,2.0,top12_exp,12,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,1068,152.7,0.3998,0.6002,0.1994,12,1.332
ATR1,SL_ATR_1_0,2.0,top8_win,8,htf_range_size_mid_atr>=10,1,1496,213.9,0.3997,0.5996,0.1998,16,1.333
ATR1,SL_ATR_1_0,2.0,top8_exp,8,htf_range_size_mid_atr>=10,1,1496,213.9,0.3997,0.5996,0.1998,16,1.333
ATR1,SL_ATR_1_0,2.0,top12_win,12,aoi_far_edge_atr>=1.5 & bars_between_retest_and_break<=3,2,1231,176.0,0.3997,0.6003,0.199,11,1.332
ATR1,SL_ATR_1_0,2.0,top12_exp,12,aoi_far_edge_atr>=1.5 & bars_between_retest_and_break<=3,2,1231,176.0,0.3997,0.6003,0.199,11,1.332
ATR1,SL_ATR_1_0,2.0,top10_win,10,distance_to_next_htf_obstacle_atr>=0.5 & break_close_location>=0.65,2,728,104.1,0.3997,0.6003,0.1992,11,1.332
ATR1,SL_ATR_1_0,2.0,top10_exp,10,distance_to_next_htf_obstacle_atr>=0.5 & break_close_location>=0.65,2,728,104.1,0.3997,0.6003,0.1992,11,1.332
ATR1,SL_ATR_1_0,2.0,top8_win,8,trend_age_impulses>=5,1,934,133.5,0.3994,0.6006,0.1981,11,1.33
ATR1,SL_ATR_1_0,2.0,top8_exp,8,trend_age_impulses>=5,1,934,133.5,0.3994,0.6006,0.1981,11,1.33
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny_open,7,bars_between_retest_and_break<=2 & htf_range_size_mid_atr>=10,2,711,101.6,0.3994,0.5992,0.1995,14,1.333
ATR1,SL_ATR_1_0,2.0,top8_win,8,trend_age_impulses>=3,1,1425,203.7,0.3993,0.6,0.1985,15,1.331
ATR1,SL_ATR_1_0,2.0,top8_exp,8,trend_age_impulses>=3,1,1425,203.7,0.3993,0.6,0.1985,15,1.331
ATR1,SL_ATR_1_0,2.0,top12_win,12,aoi_far_edge_atr>=1.5,1,1496,213.9,0.3991,0.6009,0.1972,11,1.328
ATR1,SL_ATR_1_0,2.0,top12_exp,12,aoi_far_edge_atr>=1.5,1,1496,213.9,0.3991,0.6009,0.1972,11,1.328
ATR1,SL_ATR_1_0,2.0,top10_win,10,bars_between_retest_and_break<=2 & max_retest_penetration_atr<=1.25,2,1383,197.7,0.3991,0.6001,0.198,18,1.33
ATR1,SL_ATR_1_0,2.0,top10_exp,10,bars_between_retest_and_break<=2 & max_retest_penetration_atr<=1.25,2,1383,197.7,0.3991,0.6001,0.198,18,1.33
ATR1,SL_ATR_1_0,2.0,top8_win,8,break_close_location>=0.5,1,1348,192.7,0.3991,0.6001,0.198,15,1.33
ATR1,SL_ATR_1_0,2.0,top8_exp,8,break_close_location>=0.5,1,1348,192.7,0.3991,0.6001,0.198,15,1.33
ATR1,SL_ATR_1_0,2.0,top10_win,10,bars_between_retest_and_break<=3,1,1624,232.2,0.399,0.6004,0.1976,16,1.329
ATR1,SL_ATR_1_0,2.0,top10_exp,10,bars_between_retest_and_break<=3,1,1624,232.2,0.399,0.6004,0.1976,16,1.329
ATR1,SL_ATR_1_0,2.0,top8_win,8,signal_candle_opposite_extreme_atr>=0.25,1,1489,212.9,0.3989,0.6004,0.1974,16,1.329
ATR1,SL_ATR_1_0,2.0,top8_exp,8,signal_candle_opposite_extreme_atr>=0.25,1,1489,212.9,0.3989,0.6004,0.1974,16,1.329
ATR1,SL_ATR_1_0,2.0,grp_usd_majors_per_sym,5,distance_to_next_htf_obstacle_atr>=0.25,1,717,102.5,0.3989,0.6011,0.1967,11,1.327
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,bars_between_retest_and_break<=2 & distance_from_last_impulse_atr>=0.5,2,1126,161.0,0.3988,0.6012,0.1963,12,1.326
ATR1,SL_ATR_1_0,2.0,top15_win,15,distance_to_next_htf_obstacle_atr>=0.5 & break_close_location>=0.65,2,1028,147.0,0.3988,0.6012,0.1965,17,1.327
ATR1,SL_ATR_1_0,2.0,top15_exp,15,distance_to_next_htf_obstacle_atr>=0.5 & break_close_location>=0.65,2,1028,147.0,0.3988,0.6012,0.1965,17,1.327
ATR1,SL_ATR_1_0,2.0,top10_win,10,htf_range_size_mid_atr>=10 & distance_to_next_htf_obstacle_atr>=0.25,2,1387,198.3,0.3987,0.6006,0.1967,17,1.328
ATR1,SL_ATR_1_0,2.0,top10_exp,10,htf_range_size_mid_atr>=10 & distance_to_next_htf_obstacle_atr>=0.25,2,1387,198.3,0.3987,0.6006,0.1967,17,1.328
ATR1,SL_ATR_1_0,2.0,top10_win,10,bars_between_retest_and_break<=1,1,1297,185.4,0.3986,0.6006,0.1965,21,1.327
ATR1,SL_ATR_1_0,2.0,top10_exp,10,bars_between_retest_and_break<=1,1,1297,185.4,0.3986,0.6006,0.1965,21,1.327
ATR1,SL_ATR_1_0,2.0,top10_win,10,bars_between_retest_and_break<=2,1,1503,214.9,0.3985,0.6008,0.1962,15,1.326
ATR1,SL_ATR_1_0,2.0,top10_exp,10,bars_between_retest_and_break<=2,1,1503,214.9,0.3985,0.6008,0.1962,15,1.326
ATR1,SL_ATR_1_0,2.0,top8_win,8,no_gate,0,1511,216.0,0.3984,0.6009,0.1958,16,1.326
ATR1,SL_ATR_1_0,2.0,top8_exp,8,no_gate,0,1511,216.0,0.3984,0.6009,0.1958,16,1.326
ATR1,SL_ATR_1_0,2.0,top12_win,12,max_retest_penetration_atr<=1.25,1,1810,258.7,0.3983,0.6011,0.1955,19,1.325
ATR1,SL_ATR_1_0,2.0,top12_exp,12,max_retest_penetration_atr<=1.25,1,1810,258.7,0.3983,0.6011,0.1955,19,1.325
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,bars_between_retest_and_break<=2 & break_close_location>=0.65,2,1205,172.3,0.3983,0.6017,0.195,15,1.324
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_per_sym,7,aoi_far_edge_atr>=1.5,1,776,110.9,0.3982,0.6018,0.1946,14,1.323
ATR1,SL_ATR_1_0,2.0,top10_win,10,aoi_far_edge_atr>=1.5 & distance_to_next_htf_obstacle_atr>=0.25,2,902,128.9,0.398,0.602,0.194,14,1.322
ATR1,SL_ATR_1_0,2.0,top10_exp,10,aoi_far_edge_atr>=1.5 & distance_to_next_htf_obstacle_atr>=0.25,2,902,128.9,0.398,0.602,0.194,14,1.322
ATR1,SL_ATR_1_0,2.0,top10_win,10,max_retest_penetration_atr<=1.0,1,1277,182.6,0.3978,0.6014,0.1941,20,1.323
ATR1,SL_ATR_1_0,2.0,top10_exp,10,max_retest_penetration_atr<=1.0,1,1277,182.6,0.3978,0.6014,0.1941,20,1.323
ATR1,SL_ATR_1_0,2.0,top8_win,8,bars_between_retest_and_break<=4,1,1358,194.1,0.3976,0.6016,0.1936,13,1.322
ATR1,SL_ATR_1_0,2.0,top8_exp,8,bars_between_retest_and_break<=4,1,1358,194.1,0.3976,0.6016,0.1936,13,1.322
ATR1,SL_ATR_1_0,2.0,top10_win,10,bars_between_retest_and_break<=2 & signal_candle_opposite_extreme_atr>=0.35,2,1424,203.6,0.3975,0.6018,0.193,15,1.321
ATR1,SL_ATR_1_0,2.0,top10_exp,10,bars_between_retest_and_break<=2 & signal_candle_opposite_extreme_atr>=0.35,2,1424,203.6,0.3975,0.6018,0.193,15,1.321
ATR1,SL_ATR_1_0,2.0,top12_win,12,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,1412,201.9,0.3973,0.602,0.1925,15,1.32
ATR1,SL_ATR_1_0,2.0,top12_exp,12,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,1412,201.9,0.3973,0.602,0.1925,15,1.32
ATR1,SL_ATR_1_0,2.0,top8_win,8,signal_candle_opposite_extreme_atr>=0.35,1,1440,205.9,0.3972,0.6021,0.1923,16,1.319
ATR1,SL_ATR_1_0,2.0,top8_exp,8,signal_candle_opposite_extreme_atr>=0.35,1,1440,205.9,0.3972,0.6021,0.1923,16,1.319
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_per_sym,7,max_retest_penetration_atr<=1.25,1,929,132.8,0.3972,0.6017,0.1925,18,1.32
ATR1,SL_ATR_1_0,2.0,top12_win,12,bars_between_retest_and_break<=2 & distance_to_next_htf_obstacle_atr>=0.25,2,1322,189.0,0.3971,0.6021,0.192,15,1.319
ATR1,SL_ATR_1_0,2.0,top12_exp,12,bars_between_retest_and_break<=2 & distance_to_next_htf_obstacle_atr>=0.25,2,1322,189.0,0.3971,0.6021,0.192,15,1.319
ATR1,SL_ATR_1_0,2.0,top15_win,15,max_retest_penetration_atr<=1.0 & signal_candle_opposite_extreme_atr>=0.5,2,1471,210.3,0.397,0.603,0.191,14,1.317
ATR1,SL_ATR_1_0,2.0,top15_exp,15,max_retest_penetration_atr<=1.0 & signal_candle_opposite_extreme_atr>=0.5,2,1471,210.3,0.397,0.603,0.191,14,1.317
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,bars_between_retest_and_break<=3 & break_close_location>=0.65,2,1310,187.3,0.3969,0.6031,0.1908,18,1.316
ATR1,SL_ATR_1_0,2.0,top12_win,12,bars_between_retest_and_break<=2 & break_close_location>=0.5,2,1555,222.3,0.3968,0.6026,0.1909,16,1.317
ATR1,SL_ATR_1_0,2.0,top12_exp,12,bars_between_retest_and_break<=2 & break_close_location>=0.5,2,1555,222.3,0.3968,0.6026,0.1909,16,1.317
ATR1,SL_ATR_1_0,2.0,top15_win,15,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,1333,190.6,0.3968,0.6032,0.1905,13,1.316
ATR1,SL_ATR_1_0,2.0,top15_exp,15,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,1333,190.6,0.3968,0.6032,0.1905,13,1.316
ATR1,SL_ATR_1_0,2.0,top12_win,12,bars_between_retest_and_break<=2 & break_close_location>=0.65,2,1260,180.1,0.3968,0.6024,0.1912,14,1.317
ATR1,SL_ATR_1_0,2.0,top12_exp,12,bars_between_retest_and_break<=2 & break_close_location>=0.65,2,1260,180.1,0.3968,0.6024,0.1912,14,1.317
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,bars_between_retest_and_break<=2 & aoi_far_edge_atr>=1.5,2,1076,153.8,0.3968,0.6032,0.1905,15,1.316
ATR1,SL_ATR_1_0,2.0,top10_win,10,max_retest_penetration_atr<=1.5,1,1714,245.0,0.3967,0.6027,0.1907,21,1.316
ATR1,SL_ATR_1_0,2.0,top10_exp,10,max_retest_penetration_atr<=1.5,1,1714,245.0,0.3967,0.6027,0.1907,21,1.316
ATR1,SL_ATR_1_0,2.0,top10_win,10,distance_to_next_htf_obstacle_atr>=0.25,1,1399,200.0,0.3967,0.6026,0.1908,17,1.317
ATR1,SL_ATR_1_0,2.0,top10_exp,10,distance_to_next_htf_obstacle_atr>=0.25,1,1399,200.0,0.3967,0.6026,0.1908,17,1.317
ATR1,SL_ATR_1_0,2.0,top15_win,15,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,1682,240.5,0.3966,0.6029,0.1902,14,1.315
ATR1,SL_ATR_1_0,2.0,top15_exp,15,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,1682,240.5,0.3966,0.6029,0.1902,14,1.315
ATR1,SL_ATR_1_0,2.0,top12_win,12,distance_to_next_htf_obstacle_atr>=0.5 & break_close_location>=0.65,2,827,118.2,0.3966,0.6034,0.1898,13,1.315
ATR1,SL_ATR_1_0,2.0,top12_exp,12,distance_to_next_htf_obstacle_atr>=0.5 & break_close_location>=0.65,2,827,118.2,0.3966,0.6034,0.1898,13,1.315
ATR1,SL_ATR_1_0,2.0,top8_win,8,bars_between_retest_and_break<=2 & aoi_near_edge_atr>=0.25,2,716,102.4,0.3966,0.6034,0.1899,12,1.315
ATR1,SL_ATR_1_0,2.0,top8_exp,8,bars_between_retest_and_break<=2 & aoi_near_edge_atr>=0.25,2,716,102.4,0.3966,0.6034,0.1899,12,1.315
ATR1,SL_ATR_1_0,2.0,top10_win,10,break_close_location>=0.7,1,1251,178.8,0.3965,0.6027,0.1901,17,1.315
ATR1,SL_ATR_1_0,2.0,top10_exp,10,break_close_location>=0.7,1,1251,178.8,0.3965,0.6027,0.1901,17,1.315
ATR1,SL_ATR_1_0,2.0,top15_win,15,break_close_location>=0.65,1,2076,296.8,0.3964,0.6031,0.1897,17,1.315
ATR1,SL_ATR_1_0,2.0,top15_exp,15,break_close_location>=0.65,1,2076,296.8,0.3964,0.6031,0.1897,17,1.315
ATR1,SL_ATR_1_0,2.0,top8_win,8,aoi_far_edge_atr>=1.0,1,1463,209.1,0.3964,0.6036,0.1893,14,1.314
ATR1,SL_ATR_1_0,2.0,top8_exp,8,aoi_far_edge_atr>=1.0,1,1463,209.1,0.3964,0.6036,0.1893,14,1.314
ATR1,SL_ATR_1_0,2.0,top8_win,8,htf_range_size_mid_atr>=15,1,1279,182.8,0.3964,0.6036,0.1892,15,1.313
ATR1,SL_ATR_1_0,2.0,top8_exp,8,htf_range_size_mid_atr>=15,1,1279,182.8,0.3964,0.6036,0.1892,15,1.313
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny_open,7,bars_between_retest_and_break<=2,1,724,103.5,0.3964,0.6008,0.1929,14,1.321
ATR1,SL_ATR_1_0,2.0,grp_usd_majors_per_sym,5,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,719,102.8,0.3964,0.6036,0.1892,11,1.313
ATR1,SL_ATR_1_0,2.0,top10_win,10,bars_between_retest_and_break<=2 & distance_from_last_impulse_atr>=0.5,2,1027,146.8,0.3963,0.6037,0.1889,10,1.313
ATR1,SL_ATR_1_0,2.0,top10_exp,10,bars_between_retest_and_break<=2 & distance_from_last_impulse_atr>=0.5,2,1027,146.8,0.3963,0.6037,0.1889,10,1.313
ATR1,SL_ATR_1_0,2.0,top10_win,10,max_retest_penetration_atr<=1.0 & signal_candle_opposite_extreme_atr>=0.5,2,1045,149.4,0.3962,0.6038,0.1885,16,1.312
ATR1,SL_ATR_1_0,2.0,top10_exp,10,max_retest_penetration_atr<=1.0 & signal_candle_opposite_extreme_atr>=0.5,2,1045,149.4,0.3962,0.6038,0.1885,16,1.312
ATR1,SL_ATR_1_0,2.0,top8_win,8,distance_to_next_htf_obstacle_atr>=0.5,1,833,119.1,0.3962,0.6038,0.1885,12,1.312
ATR1,SL_ATR_1_0,2.0,top8_exp,8,distance_to_next_htf_obstacle_atr>=0.5,1,833,119.1,0.3962,0.6038,0.1885,12,1.312
ATR1,SL_ATR_1_0,2.0,top12_win,12,max_retest_penetration_atr<=1.0 & signal_candle_opposite_extreme_atr>=0.5,2,1189,170.0,0.3961,0.6039,0.1884,16,1.312
ATR1,SL_ATR_1_0,2.0,top12_exp,12,max_retest_penetration_atr<=1.0 & signal_candle_opposite_extreme_atr>=0.5,2,1189,170.0,0.3961,0.6039,0.1884,16,1.312
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_per_sym,7,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,871,124.5,0.3961,0.6028,0.1893,17,1.314
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,bars_between_retest_and_break<=1,1,1437,205.4,0.396,0.604,0.1879,13,1.311
ATR1,SL_ATR_1_0,2.0,top12_win,12,bars_between_retest_and_break<=2 & aoi_far_edge_atr>=1.5,2,1134,162.1,0.3959,0.6041,0.1878,10,1.311
ATR1,SL_ATR_1_0,2.0,top12_exp,12,bars_between_retest_and_break<=2 & aoi_far_edge_atr>=1.5,2,1134,162.1,0.3959,0.6041,0.1878,10,1.311
ATR1,SL_ATR_1_0,2.0,top10_win,10,htf_range_size_mid_atr>=20,1,1076,153.8,0.3959,0.6041,0.1877,14,1.311
ATR1,SL_ATR_1_0,2.0,top10_exp,10,htf_range_size_mid_atr>=20,1,1076,153.8,0.3959,0.6041,0.1877,14,1.311
ATR1,SL_ATR_1_0,2.0,grp_usd_majors_per_sym,5,trend_age_impulses>=3,1,932,133.2,0.3959,0.6041,0.1878,14,1.311
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_per_sym,7,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,874,124.9,0.3959,0.603,0.1886,17,1.313
ATR1,SL_ATR_1_0,2.0,top10_win,10,distance_to_next_htf_obstacle_atr>=0.5,1,1036,148.1,0.3958,0.6042,0.1873,12,1.31
ATR1,SL_ATR_1_0,2.0,top10_exp,10,distance_to_next_htf_obstacle_atr>=0.5,1,1036,148.1,0.3958,0.6042,0.1873,12,1.31
ATR1,SL_ATR_1_0,2.0,top12_win,12,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,1683,240.6,0.3957,0.6037,0.1877,18,1.311
ATR1,SL_ATR_1_0,2.0,top12_exp,12,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,1683,240.6,0.3957,0.6037,0.1877,18,1.311
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,break_close_location>=0.75,1,1127,161.1,0.3957,0.6043,0.1872,11,1.31
ATR1,SL_ATR_1_0,2.0,top15_win,15,bars_between_retest_and_break<=2 & break_close_location>=0.5,2,1944,277.9,0.3956,0.6039,0.1872,13,1.31
ATR1,SL_ATR_1_0,2.0,top15_exp,15,bars_between_retest_and_break<=2 & break_close_location>=0.5,2,1944,277.9,0.3956,0.6039,0.1872,13,1.31
ATR1,SL_ATR_1_0,2.0,top12_win,12,break_close_location>=0.65,1,1656,236.7,0.3955,0.6039,0.1871,20,1.31
ATR1,SL_ATR_1_0,2.0,top12_exp,12,break_close_location>=0.65,1,1656,236.7,0.3955,0.6039,0.1871,20,1.31
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,aoi_far_edge_atr>=1.5 & bars_between_retest_and_break<=3,2,1163,166.3,0.3955,0.6045,0.1866,16,1.309
ATR1,SL_ATR_1_0,2.0,top10_win,10,bars_between_retest_and_break<=2 & aoi_near_edge_atr>=0.25,2,895,127.9,0.3955,0.6045,0.1866,17,1.309
ATR1,SL_ATR_1_0,2.0,top10_exp,10,bars_between_retest_and_break<=2 & aoi_near_edge_atr>=0.25,2,895,127.9,0.3955,0.6045,0.1866,17,1.309
ATR1,SL_ATR_1_0,2.0,top10_win,10,distance_to_next_htf_obstacle_atr>=0.25 & signal_candle_opposite_extreme_atr>=0.35,2,1323,189.1,0.3953,0.6039,0.1866,15,1.309
ATR1,SL_ATR_1_0,2.0,top10_exp,10,distance_to_next_htf_obstacle_atr>=0.25 & signal_candle_opposite_extreme_atr>=0.35,2,1323,189.1,0.3953,0.6039,0.1866,15,1.309
ATR1,SL_ATR_1_0,2.0,top8_win,8,signal_candle_opposite_extreme_atr>=0.5,1,1285,183.7,0.3953,0.6047,0.186,15,1.308
ATR1,SL_ATR_1_0,2.0,top8_exp,8,signal_candle_opposite_extreme_atr>=0.5,1,1285,183.7,0.3953,0.6047,0.186,15,1.308
ATR1,SL_ATR_1_0,2.0,top10_win,10,trend_age_impulses>=5,1,1227,175.4,0.3953,0.6047,0.1858,16,1.307
ATR1,SL_ATR_1_0,2.0,top10_exp,10,trend_age_impulses>=5,1,1227,175.4,0.3953,0.6047,0.1858,16,1.307
ATR1,SL_ATR_1_0,2.0,top10_win,10,bars_between_retest_and_break<=4,1,1708,244.2,0.3952,0.6042,0.1861,16,1.308
ATR1,SL_ATR_1_0,2.0,top10_exp,10,bars_between_retest_and_break<=4,1,1708,244.2,0.3952,0.6042,0.1861,16,1.308
ATR1,SL_ATR_1_0,2.0,top12_win,12,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1425,203.7,0.3951,0.6042,0.1859,12,1.308
ATR1,SL_ATR_1_0,2.0,top12_exp,12,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1425,203.7,0.3951,0.6042,0.1859,12,1.308
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,break_close_location>=0.7 & max_retest_penetration_atr<=1.25,2,1071,153.1,0.395,0.605,0.1849,16,1.306
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,aoi_near_edge_atr>=0.5,1,704,100.6,0.3949,0.6051,0.1847,10,1.305
ATR1,SL_ATR_1_0,2.0,top10_win,10,htf_range_size_mid_atr>=10,1,1902,271.9,0.3948,0.6046,0.185,16,1.306
ATR1,SL_ATR_1_0,2.0,top10_exp,10,htf_range_size_mid_atr>=10,1,1902,271.9,0.3948,0.6046,0.185,16,1.306
ATR1,SL_ATR_1_0,2.0,top15_win,15,bars_between_retest_and_break<=2 & distance_to_next_htf_obstacle_atr>=0.25,2,1659,237.2,0.3948,0.6046,0.185,15,1.306
ATR1,SL_ATR_1_0,2.0,top15_exp,15,bars_between_retest_and_break<=2 & distance_to_next_htf_obstacle_atr>=0.25,2,1659,237.2,0.3948,0.6046,0.185,15,1.306
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,bars_between_retest_and_break<=2 & aoi_near_edge_atr>=0.25,2,983,140.5,0.3947,0.6053,0.1841,14,1.304
ATR1,SL_ATR_1_0,2.0,top12_win,12,max_retest_penetration_atr<=1.0,1,1508,215.6,0.3946,0.6048,0.1843,19,1.305
ATR1,SL_ATR_1_0,2.0,top12_exp,12,max_retest_penetration_atr<=1.0,1,1508,215.6,0.3946,0.6048,0.1843,19,1.305
ATR1,SL_ATR_1_0,2.0,top12_win,12,distance_to_next_htf_obstacle_atr>=0.25 & break_close_location>=0.65,2,1153,164.8,0.3946,0.6045,0.1846,15,1.305
ATR1,SL_ATR_1_0,2.0,top12_exp,12,distance_to_next_htf_obstacle_atr>=0.25 & break_close_location>=0.65,2,1153,164.8,0.3946,0.6045,0.1846,15,1.305
ATR1,SL_ATR_1_0,2.0,top15_win,15,distance_to_next_htf_obstacle_atr>=0.25 & break_close_location>=0.65,2,1458,208.4,0.3944,0.6049,0.1837,16,1.304
ATR1,SL_ATR_1_0,2.0,top15_exp,15,distance_to_next_htf_obstacle_atr>=0.25 & break_close_location>=0.65,2,1458,208.4,0.3944,0.6049,0.1837,16,1.304
ATR1,SL_ATR_1_0,2.0,top10_win_2ndwin,10,distance_to_next_htf_obstacle_atr>=0.5 & break_close_location>=0.65,2,900,128.7,0.3944,0.6044,0.1854,16,1.307
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,bars_between_retest_and_break<=2 & break_close_location>=0.5,2,1466,209.6,0.3943,0.6057,0.1828,16,1.302
ATR1,SL_ATR_1_0,2.0,top15_win,15,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,2098,299.9,0.3942,0.6053,0.183,15,1.302
