seed,sl_model,rr_multiple,group,window,extra_gate,n_hours,n_trades,trades_per_year,win_pct,sl_pct,timeout_pct,expectancy_r,max_losing_streak,profit_factor,type,portfolio_label,n_symbols,sym_windows,group_base
ATR1,SL_ATR_1_0,2.0,nzd_bloc,off_hours,geo_aoi_height_atr>=1.145(p25),8.0,1058,151.2,0.3384,0.6616,0.0,0.0151,14,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,ny,trend_age_bars_1h>=0.000(p50),6.0,1049,150.0,0.3384,0.6616,0.0,0.0153,19,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,ny,break_close_location<=0.921(p75),6.0,1049,150.0,0.3384,0.6616,0.0,0.0153,19,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,ld_ny_overlap,trend_alignment>=2,5.0,922,131.8,0.3384,0.6616,0.0,0.0152,15,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,geo_aoi_height_atr<=1.321(p50),4.0,2086,298.2,0.3384,0.6601,0.0014,0.0173,20,1.026,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,retest_candle_body_penetration<=0.645(p75),12.0,1832,261.9,0.3384,0.6616,0.0,0.0153,17,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,off_hours,htf_range_size_high_atr<=48.666(p75),8.0,1046,149.5,0.3384,0.6616,0.0,0.0153,11,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,aoi_height_atr<=1.321(p50),4.0,2086,298.2,0.3384,0.6601,0.0014,0.0173,20,1.026,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london,signal_candle_range_atr>=0.775(p25),6.0,860,122.9,0.3384,0.6616,0.0,0.0151,14,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,ny,bars_between_retest_and_break<=2.000(p75),6.0,807,115.4,0.3383,0.6617,0.0,0.0149,19,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,aoi_touch<=3,4.0,1209,172.8,0.3383,0.66,0.0017,0.0171,11,1.026,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,signal_candle_range_atr>=1.054(p50),12.0,1466,209.6,0.3383,0.661,0.0007,0.0164,15,1.025,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,recent_trend_payoff_atr_48h<=0.212(p50),6.0,2575,368.1,0.3383,0.6606,0.0012,0.0163,18,1.025,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,retest_candle_body_penetration<=0.645(p75),12.0,6654,951.2,0.3383,0.6614,0.0003,0.0154,19,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,bearish_aoi_midpoint_range_position_mid>=0.336(p25),12.0,798,114.1,0.3383,0.6617,0.0,0.015,14,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,htf_range_size_mid_atr>=20.749(p50),12.0,4546,649.9,0.3383,0.6617,0.0,0.015,21,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,break_impulse_range_atr>=1.054(p50),12.0,1466,209.6,0.3383,0.661,0.0007,0.0164,15,1.025,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,recent_trend_payoff_atr_24h<=1.425(p75),12.0,1753,250.6,0.3383,0.6612,0.0006,0.016,16,1.024,,,,,
ATR1,SL_ATR_1_0,2.0,all,ld_ny_overlap,htf_range_size_high_atr>=30.512(p25),5.0,3003,429.3,0.3383,0.6617,0.0,0.015,22,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_ny,signal_candle_opposite_extreme_atr>=0.827(p50),12.0,1410,201.6,0.3383,0.6617,0.0,0.0149,13,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,off_hours,distance_to_next_htf_obstacle_atr>=0.535(p50),8.0,739,105.6,0.3383,0.6617,0.0,0.0149,14,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,distance_to_next_htf_obstacle_atr>=0.228(p25),6.0,3603,515.1,0.3383,0.6606,0.0011,0.0167,17,1.025,,,,,
ATR1,SL_ATR_1_0,2.0,all,london,max_retest_penetration_atr>=1.167(p75),6.0,1002,143.2,0.3383,0.6617,0.0,0.015,15,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_open,break_close_location<=0.921(p75),4.0,828,118.4,0.3382,0.6618,0.0,0.0145,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_open,bars_between_retest_and_break>=0.000(p25),4.0,828,118.4,0.3382,0.6618,0.0,0.0145,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_open,aoi_time_since_last_touch>=0.000(p50),4.0,828,118.4,0.3382,0.6618,0.0,0.0145,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,max_retest_penetration_atr<=0.772(p50),4.0,1567,224.0,0.3382,0.6618,0.0,0.0147,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,bars_between_retest_and_break<=2.000(p75),4.0,1901,271.8,0.3382,0.6618,0.0,0.0147,21,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,htf_range_size_mid_atr>=20.749(p50),4.0,1632,233.3,0.3382,0.6618,0.0,0.0147,18,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_open,aoi_class==tradable,4.0,828,118.4,0.3382,0.6618,0.0,0.0145,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,signal_candle_opposite_extreme_atr>=0.567(p25),12.0,1833,262.0,0.3382,0.6612,0.0005,0.0158,18,1.024,,,,,
ATR1,SL_ATR_1_0,2.0,all,ld_ny_overlap,aoi_near_edge_atr>=0.133(p25),5.0,3193,456.5,0.3382,0.6614,0.0003,0.0153,23,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_open,none,4.0,828,118.4,0.3382,0.6618,0.0,0.0145,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,htf_range_size_high_atr<=48.666(p75),12.0,1573,224.9,0.3382,0.6612,0.0006,0.0159,21,1.024,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_open,aoi_time_since_last_touch>=0.000(p25),4.0,828,118.4,0.3382,0.6618,0.0,0.0145,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,aoi_far_edge_atr>=1.704(p50),4.0,1434,205.0,0.3382,0.6618,0.0,0.0146,22,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_open,trend_age_bars_1h>=0.000(p50),4.0,828,118.4,0.3382,0.6618,0.0,0.0145,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_open,trend_alignment>=2,4.0,828,118.4,0.3382,0.6618,0.0,0.0145,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,asia,break_close_location>=0.826(p50),6.0,1289,184.3,0.3382,0.6618,0.0,0.0147,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ld_ny_overlap,htf_range_size_mid_atr<=25.904(p75),5.0,893,127.7,0.3382,0.6618,0.0,0.0146,13,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ny_afternoon,trend_age_impulses<=6.000(p75),4.0,754,107.8,0.3382,0.6618,0.0,0.0146,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_open,trend_age_bars_1h>=0.000(p25),4.0,828,118.4,0.3382,0.6618,0.0,0.0145,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_ny,htf_range_size_high_atr<=38.330(p50),12.0,1298,185.6,0.3382,0.6602,0.0015,0.0164,22,1.025,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,htf_range_size_mid_atr<=25.904(p75),6.0,3649,521.6,0.3382,0.6607,0.0011,0.0162,26,1.025,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,off_hours,aoi_time_since_last_touch<=0.000(p25),8.0,846,120.9,0.3381,0.6619,0.0,0.0142,16,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_open,max_retest_penetration_atr>=0.480(p25),4.0,701,100.2,0.3381,0.6619,0.0,0.0143,13,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,htf_range_size_mid_atr>=16.714(p25),6.0,3301,471.9,0.3381,0.6619,0.0,0.0142,19,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,off_hours,aoi_time_since_last_touch<=0.000(p50),8.0,846,120.9,0.3381,0.6619,0.0,0.0142,16,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ld_ny_overlap,aoi_time_since_last_touch>=0.000(p50),5.0,1186,169.5,0.3381,0.6619,0.0,0.0143,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london_ny,aoi_height_atr<=1.145(p25),12.0,766,109.5,0.3381,0.6606,0.0013,0.0155,14,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,aoi_height_atr>=1.145(p25),12.0,6676,954.4,0.3381,0.6619,0.0,0.0142,19,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_ny,aoi_time_since_last_touch<=0.000(p25),12.0,1316,188.1,0.3381,0.6611,0.0008,0.0151,22,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_ny,aoi_time_since_last_touch<=0.000(p50),12.0,1316,188.1,0.3381,0.6611,0.0008,0.0151,22,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,distance_from_last_impulse_atr<=1.831(p75),12.0,6889,984.8,0.3381,0.6615,0.0004,0.0148,24,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,asia,aoi_far_edge_atr<=2.050(p75),6.0,908,129.8,0.3381,0.6619,0.0,0.0143,22,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,asia,signal_candle_body_atr<=0.938(p75),6.0,766,109.5,0.3381,0.6619,0.0,0.0144,11,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london,distance_to_next_htf_obstacle_atr>=0.228(p25),6.0,840,120.1,0.3381,0.6619,0.0,0.0143,11,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,asia,break_impulse_body_atr<=0.938(p75),6.0,766,109.5,0.3381,0.6619,0.0,0.0144,11,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,aoi_time_since_last_touch<=0.000(p50),6.0,2473,353.5,0.3381,0.6615,0.0004,0.0145,18,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london_ny,geo_aoi_height_atr<=1.145(p25),12.0,766,109.5,0.3381,0.6606,0.0013,0.0155,14,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,distance_to_next_htf_obstacle_atr>=1.060(p75),4.0,831,118.8,0.3381,0.6619,0.0,0.0144,15,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,aoi_time_since_last_touch<=0.000(p25),6.0,2473,353.5,0.3381,0.6615,0.0004,0.0145,18,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ld_ny_overlap,aoi_time_since_last_touch>=0.000(p25),5.0,1186,169.5,0.3381,0.6619,0.0,0.0143,17,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,geo_aoi_height_atr>=1.145(p25),12.0,6676,954.4,0.3381,0.6619,0.0,0.0142,19,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,off_hours,bullish_aoi_midpoint_range_position_mid<=0.728(p75),8.0,2035,290.9,0.3381,0.6619,0.0,0.0143,15,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,off_hours,distance_to_next_htf_obstacle_atr<=1.060(p75),8.0,908,129.8,0.3381,0.6619,0.0,0.0143,13,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_midday,aoi_time_since_last_touch>=0.000(p50),4.0,722,103.2,0.338,0.662,0.0,0.0139,13,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,ny,htf_range_size_mid_atr>=16.714(p25),6.0,861,123.1,0.338,0.662,0.0,0.0139,22,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,asia,break_impulse_range_atr<=1.054(p50),6.0,2615,373.8,0.338,0.6616,0.0004,0.0151,19,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,bars_between_retest_and_break<=2.000(p75),12.0,7323,1046.9,0.338,0.6615,0.0005,0.0148,25,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,asia,signal_candle_range_atr<=1.054(p50),6.0,2615,373.8,0.338,0.6616,0.0004,0.0151,19,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_midday,aoi_time_since_last_touch>=0.000(p25),4.0,722,103.2,0.338,0.662,0.0,0.0139,13,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,signal_candle_opposite_extreme_atr<=0.827(p50),4.0,1488,212.7,0.338,0.662,0.0,0.0141,22,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,recent_trend_payoff_atr_24h>=-2.282(p25),4.0,2476,354.0,0.338,0.6611,0.0008,0.015,20,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_afternoon,signal_candle_body_atr>=0.611(p50),4.0,1571,224.6,0.338,0.6614,0.0006,0.0153,19,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,ld_ny_overlap,trend_age_impulses>=4.000(p25),5.0,793,113.4,0.338,0.662,0.0,0.0139,13,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,retest_candle_body_penetration>=0.418(p50),6.0,787,112.5,0.338,0.6595,0.0025,0.0174,16,1.026,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,aoi_near_edge_atr<=0.307(p50),12.0,1225,175.1,0.338,0.662,0.0,0.0139,15,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ny_afternoon,aoi_time_since_last_touch>=0.000(p25),4.0,861,123.1,0.338,0.662,0.0,0.0139,12,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_afternoon,break_impulse_body_atr>=0.611(p50),4.0,1571,224.6,0.338,0.6614,0.0006,0.0153,19,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ny_afternoon,aoi_time_since_last_touch>=0.000(p50),4.0,861,123.1,0.338,0.662,0.0,0.0139,12,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,ld_ny_overlap,trend_age_bars_1h<=0.000(p25),5.0,2763,395.0,0.338,0.6609,0.0011,0.0156,19,1.024,,,,,
ATR1,SL_ATR_1_0,2.0,all,ld_ny_overlap,trend_age_bars_1h<=0.000(p50),5.0,2763,395.0,0.338,0.6609,0.0011,0.0156,19,1.024,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,max_retest_penetration_atr<=0.480(p25),4.0,781,111.6,0.338,0.662,0.0,0.0141,12,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,asia,signal_candle_opposite_extreme_atr<=0.827(p50),6.0,790,112.9,0.338,0.6608,0.0013,0.0171,16,1.026,,,,,
ATR1,SL_ATR_1_0,2.0,all,ld_ny_overlap,bars_between_retest_and_break<=0.000(p25),5.0,1989,284.3,0.3379,0.6606,0.0015,0.0156,18,1.024,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,aoi_near_edge_atr<=0.133(p25),12.0,2134,305.1,0.3379,0.6612,0.0009,0.0146,15,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,signal_candle_body_atr>=0.611(p50),6.0,2536,362.5,0.3379,0.6617,0.0004,0.0146,15,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,asia,signal_candle_range_atr<=1.420(p75),6.0,941,134.5,0.3379,0.6621,0.0,0.0138,16,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,htf_range_size_mid_atr>=16.714(p25),4.0,2119,302.9,0.3379,0.6621,0.0,0.0137,19,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,htf_range_size_high_atr<=48.666(p75),4.0,1912,273.3,0.3379,0.6621,0.0,0.0136,28,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,ny,aoi_far_edge_atr<=2.050(p75),6.0,796,113.8,0.3379,0.6621,0.0,0.0138,15,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,asia,break_impulse_range_atr<=1.420(p75),6.0,941,134.5,0.3379,0.6621,0.0,0.0138,16,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,recent_trend_payoff_atr_24h<=1.425(p75),12.0,2098,299.9,0.3379,0.6621,0.0,0.0138,23,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,break_impulse_body_atr>=0.611(p50),6.0,2536,362.5,0.3379,0.6617,0.0004,0.0146,15,1.022,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london_ny,signal_candle_body_atr<=0.938(p75),12.0,1761,251.7,0.3379,0.6616,0.0006,0.0141,19,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,london,aoi_near_edge_atr>=0.307(p50),6.0,2335,333.8,0.3379,0.6621,0.0,0.0137,21,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,off_hours,aoi_time_since_last_touch<=3.000(p75),8.0,947,135.4,0.3379,0.6621,0.0,0.0137,16,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,london,max_retest_penetration_atr>=0.480(p25),6.0,3454,493.8,0.3379,0.6621,0.0,0.0136,18,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london_ny,break_impulse_body_atr<=0.938(p75),12.0,1761,251.7,0.3379,0.6616,0.0006,0.0141,19,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,asia,trend_age_impulses>=4.000(p25),6.0,799,114.2,0.3379,0.6621,0.0,0.0138,11,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london,break_close_location<=0.826(p50),6.0,734,104.9,0.3379,0.6621,0.0,0.0136,15,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,trend_age_bars_1h<=0.000(p50),6.0,3091,441.9,0.3378,0.661,0.0013,0.0152,20,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,ld_ny_overlap,break_impulse_range_atr>=0.775(p25),5.0,894,127.8,0.3378,0.6622,0.0,0.0134,22,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,htf_range_size_mid_atr<=25.904(p75),4.0,2226,318.2,0.3378,0.6622,0.0,0.0135,18,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,ld_ny_overlap,signal_candle_range_atr>=0.775(p25),5.0,894,127.8,0.3378,0.6622,0.0,0.0134,22,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_midday,trend_age_impulses>=4.000(p25),4.0,740,105.8,0.3378,0.6622,0.0,0.0135,14,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,ld_ny_overlap,break_impulse_range_atr<=1.054(p50),5.0,1338,191.3,0.3378,0.6599,0.0022,0.0165,13,1.025,,,,,
ATR1,SL_ATR_1_0,2.0,all,ld_ny_overlap,signal_candle_range_atr<=1.054(p50),5.0,1338,191.3,0.3378,0.6599,0.0022,0.0165,13,1.025,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ny,signal_candle_body_atr>=0.369(p25),6.0,1042,149.0,0.3378,0.6622,0.0,0.0134,13,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,trend_age_bars_1h<=0.000(p25),6.0,3091,441.9,0.3378,0.661,0.0013,0.0152,20,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,asia,distance_from_last_impulse_atr>=0.374(p25),6.0,746,106.6,0.3378,0.6622,0.0,0.0134,17,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,aoi_last_reaction_strength>=0.448(p25),12.0,888,126.9,0.3378,0.6622,0.0,0.0135,20,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ny,break_impulse_body_atr>=0.369(p25),6.0,1042,149.0,0.3378,0.6622,0.0,0.0134,13,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_afternoon,bars_between_retest_and_break<=0.000(p25),4.0,1584,226.4,0.3378,0.6622,0.0,0.0133,19,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,recent_trend_payoff_atr_24h<=1.425(p75),12.0,7262,1038.1,0.3378,0.6617,0.0006,0.0142,24,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,signal_candle_range_atr>=0.775(p25),12.0,2384,340.8,0.3377,0.6623,0.0,0.013,27,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_afternoon,trend_age_bars_1h<=0.000(p50),4.0,1978,282.8,0.3377,0.6618,0.0005,0.0142,19,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,off_hours,trend_age_impulses>=4.000(p25),8.0,1235,176.5,0.3377,0.6623,0.0,0.013,16,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,break_impulse_body_atr>=0.938(p75),4.0,770,110.1,0.3377,0.6623,0.0,0.013,22,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,ny,distance_to_next_htf_obstacle_atr<=1.060(p75),6.0,755,107.9,0.3377,0.6623,0.0,0.0132,14,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,break_impulse_range_atr>=0.775(p25),12.0,2384,340.8,0.3377,0.6623,0.0,0.013,27,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,london,break_impulse_body_atr<=0.938(p75),6.0,3550,507.5,0.3377,0.6623,0.0,0.0132,23,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,ld_ny_overlap,bars_between_retest_and_break<=1.000(p50),5.0,764,109.2,0.3377,0.6597,0.0026,0.016,15,1.024,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,off_hours,signal_candle_opposite_extreme_atr>=0.567(p25),8.0,983,140.5,0.3377,0.6623,0.0,0.0132,15,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london_ny,htf_range_size_mid_atr>=16.714(p25),12.0,1445,206.6,0.3377,0.6623,0.0,0.0131,26,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,london,signal_candle_body_atr<=0.938(p75),6.0,3550,507.5,0.3377,0.6623,0.0,0.0132,23,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,off_hours,recent_trend_payoff_atr_48h>=0.212(p50),8.0,770,110.1,0.3377,0.6623,0.0,0.013,19,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london,aoi_height_atr<=1.512(p75),6.0,847,121.1,0.3377,0.6623,0.0,0.013,16,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_afternoon,aoi_last_reaction_strength>=0.448(p25),4.0,1057,151.1,0.3377,0.6613,0.0009,0.0152,17,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_afternoon,trend_age_bars_1h<=0.000(p25),4.0,1978,282.8,0.3377,0.6618,0.0005,0.0142,19,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,aoi_time_since_last_touch>=0.000(p25),4.0,2988,427.1,0.3377,0.6623,0.0,0.0131,17,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,signal_candle_body_atr>=0.938(p75),4.0,770,110.1,0.3377,0.6623,0.0,0.013,22,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london,geo_aoi_height_atr<=1.512(p75),6.0,847,121.1,0.3377,0.6623,0.0,0.013,16,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,aoi_time_since_last_touch>=0.000(p50),4.0,2988,427.1,0.3377,0.6623,0.0,0.0131,17,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,trend_age_bars_1h>=0.000(p25),4.0,2995,428.2,0.3376,0.6624,0.0,0.0127,17,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,break_close_location<=0.921(p75),4.0,2995,428.2,0.3376,0.6624,0.0,0.0127,17,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,break_impulse_range_atr>=0.775(p25),12.0,1976,282.5,0.3376,0.6619,0.0005,0.0137,19,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,aoi_class==tradable,4.0,2995,428.2,0.3376,0.6624,0.0,0.0127,17,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,london_ny,recent_trend_payoff_atr_24h>=-2.282(p25),12.0,1576,225.3,0.3376,0.6624,0.0,0.0127,18,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,bars_between_retest_and_break<=2.000(p75),12.0,1801,257.5,0.3376,0.6619,0.0006,0.0139,20,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,bars_between_retest_and_break>=0.000(p25),4.0,2995,428.2,0.3376,0.6624,0.0,0.0127,17,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,trend_alignment>=2,4.0,2995,428.2,0.3376,0.6624,0.0,0.0127,17,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,all,ld_ny_overlap,signal_candle_opposite_extreme_atr>=0.827(p50),5.0,2405,343.8,0.3376,0.6624,0.0,0.0129,26,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,htf_range_size_high_atr<=38.330(p50),4.0,1469,210.0,0.3376,0.6624,0.0,0.0129,18,1.02,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,trend_age_bars_1h>=0.000(p50),4.0,2995,428.2,0.3376,0.6624,0.0,0.0127,17,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,ny,htf_range_size_mid_atr<=25.904(p75),6.0,856,122.4,0.3376,0.6612,0.0012,0.0152,18,1.023,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_midday,none,4.0,2995,428.2,0.3376,0.6624,0.0,0.0127,17,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,off_hours,max_retest_penetration_atr>=0.480(p25),8.0,942,134.7,0.3376,0.6624,0.0,0.0127,13,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,signal_candle_range_atr>=0.775(p25),12.0,1976,282.5,0.3376,0.6619,0.0005,0.0137,19,1.021,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,ld_ny_overlap,max_retest_penetration_atr>=0.480(p25),5.0,782,111.8,0.3376,0.6624,0.0,0.0128,16,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,trend_alignment>=3,4.0,880,125.8,0.3375,0.6625,0.0,0.0125,17,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london,max_retest_penetration_atr<=1.167(p75),6.0,874,124.9,0.3375,0.6625,0.0,0.0126,14,1.019,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,asia,htf_range_size_high_atr<=48.666(p75),6.0,797,113.9,0.3375,0.6625,0.0,0.0125,14,1.019,,,,,
